MDC_PRESS_RESP_PAUSE,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_PRESS_RESP_PLAT,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_PRESS_RESP_PLAT_DYNAMIC,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_PRESS_RESP_PLAT_STATIC,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_PRESS_RESP_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
MDC_PRESS_TIME_PRODUCT_INSP,MDC_DIM_CM_H2O_SEC_PER_BREATH,cm[H2O].s/{breath},MDC_DIM_MILLI_BAR_SEC_PER_BREATH,mbar.s/{breath},mbar.s,MDC_DIM_CM_H2O_SEC_PER_MIN,cm[H2O].s/min
MDC_PRESS_TRANSPULM,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_PULS_OXIM_CONC_HB_O2_ART_CALC,MDC_DIM_MILLI_L_PER_DL,mL/dL
MDC_PULS_OXIM_HB_CO_ART,MDC_DIM_PERCENT,%
MDC_PULS_OXIM_HB_MET_ART,MDC_DIM_PERCENT,%
MDC_PULS_OXIM_HB_TOTAL_ART,MDC_DIM_X_G_PER_L,g/L,MDC_DIM_X_G_PER_DL,g/dL,MDC_DIM_MILLI_MOLE_PER_L,mmol/L
MDC_PULS_OXIM_PERF_REL,MDC_DIM_DIMLESS,{unitless},1
MDC_PULS_OXIM_PLETH,MDC_DIM_PERCENT,%
MDC_PULS_OXIM_PLETH_RESP_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
MDC_PULS_OXIM_PULS_RATE,MDC_DIM_PER_MIN,/min,1/min,{count}/min,MDC_DIM_BEAT_PER_MIN,/min,1/min,{beat}/min,{beats}/min,MDC_DIM_PULS_PER_MIN,/min,1/min,{pulse}/min,{pulses}/min
MDC_PULS_OXIM_SAT_O2,MDC_DIM_PERCENT,%
MDC_PULS_OXIM_SAT_O2_ART_LEFT,MDC_DIM_PERCENT,%
MDC_PULS_OXIM_SAT_O2_ART_POSTDUCTAL,MDC_DIM_PERCENT,%
MDC_PULS_OXIM_SAT_O2_ART_PREDUCTAL,MDC_DIM_PERCENT,%
MDC_PULS_OXIM_SAT_O2_ART_PRE_POST_DIFF,MDC_DIM_PERCENT,%
MDC_PULS_OXIM_SAT_O2_ART_RIGHT,MDC_DIM_PERCENT,%
MDC_PULS_OXIM_SAT_O2_DIFF,MDC_DIM_PERCENT,%
MDC_PULS_RATE,MDC_DIM_PER_MIN,/min,1/min,{count}/min,MDC_DIM_BEAT_PER_MIN,/min,1/min,{beat}/min,{beats}/min,MDC_DIM_PULS_PER_MIN,/min,1/min,{pulse}/min,{pulses}/min
MDC_PULS_RATE_NON_INV,MDC_DIM_PER_MIN,/min,1/min,{count}/min,MDC_DIM_BEAT_PER_MIN,/min,1/min,{beat}/min,{beats}/min,MDC_DIM_PULS_PER_MIN,/min,1/min,{pulse}/min,{pulses}/min
MDC_PUMP_MODE_CONCURRENT_CHAN_LABEL,MDC_DIM_NOS,{unknown}
MDC_QUICK_VALUE_COAG,MDC_DIM_PERCENT,%
MDC_QUO_RESP,MDC_DIM_DIMLESS,{unitless},1
MDC_RATE_DOSE,MDC_DIM_X_G_PER_SEC,g/s,MDC_DIM_X_G_PER_MIN,g/min,MDC_DIM_MILLI_G_PER_MIN,mg/min,MDC_DIM_MICRO_G_PER_MIN,ug/min,MDC_DIM_NANO_G_PER_MIN,ng/min,MDC_DIM_X_G_PER_HR,g/h,MDC_DIM_MILLI_G_PER_HR,mg/h,MDC_DIM_MICRO_G_PER_HR,ug/h,MDC_DIM_NANO_G_PER_HR,ng/h,MDC_DIM_X_G_PER_DAY,g/d,MDC_DIM_MILLI_G_PER_DAY,mg/d,MDC_DIM_MICRO_G_PER_DAY,ug/d,MDC_DIM_NANO_G_PER_DAY,ng/d,MDC_DIM_X_G_PER_KG_PER_SEC,g/kg/s,MDC_DIM_X_G_PER_KG_PER_MIN,g/kg/min,MDC_DIM_MILLI_G_PER_KG_PER_MIN,mg/kg/min,MDC_DIM_MICRO_G_PER_KG_PER_MIN,ug/kg/min,MDC_DIM_NANO_G_PER_KG_PER_MIN,ng/kg/min,MDC_DIM_X_G_PER_KG_PER_HR,g/kg/h,MDC_DIM_MILLI_G_PER_KG_PER_HR,mg/kg/h,MDC_DIM_MICRO_G_PER_KG_PER_HR,ug/kg/h,MDC_DIM_NANO_G_PER_KG_PER_HR,ng/kg/h,MDC_DIM_X_G_PER_KG_PER_DAY,g/kg/d,MDC_DIM_MILLI_G_PER_KG_PER_DAY,mg/kg/d,MDC_DIM_MICRO_G_PER_KG_PER_DAY,ug/kg/d,MDC_DIM_NANO_G_PER_KG_PER_DAY,ng/kg/d,MDC_DIM_X_G_PER_LB_PER_MIN,g/[lb_av]/min,MDC_DIM_MILLI_G_PER_LB_PER_MIN,mg/[lb_av]/min,MDC_DIM_MICRO_G_PER_LB_PER_MIN,ug/[lb_av]/min,MDC_DIM_NANO_G_PER_LB_PER_MIN,ng/[lb_av]/min,MDC_DIM_X_G_PER_LB_PER_HR,g/[lb_av]/h,MDC_DIM_MILLI_G_PER_LB_PER_HR,mg/[lb_av]/h,MDC_DIM_MICRO_G_PER_LB_PER_HR,ug/[lb_av]/h,MDC_DIM_NANO_G_PER_LB_PER_HR,ng/[lb_av]/h,MDC_DIM_X_G_PER_M_SQ_PER_MIN,g/m2/min,MDC_DIM_MILLI_G_PER_M_SQ_PER_MIN,mg/m2/min,MDC_DIM_MICRO_G_PER_M_SQ_PER_MIN,ug/m2/min,MDC_DIM_NANO_G_PER_M_SQ_PER_MIN,ng/m2/min,MDC_DIM_X_G_PER_M_SQ_PER_HR,g/m2/h,MDC_DIM_MILLI_G_PER_M_SQ_PER_HR,mg/m2/h,MDC_DIM_MICRO_G_PER_M_SQ_PER_HR,ug/m2/h,MDC_DIM_NANO_G_PER_M_SQ_PER_HR,ng/m2/h,MDC_DIM_X_G_PER_M_SQ_PER_DAY,g/m2/d,MDC_DIM_MILLI_G_PER_M_SQ_PER_DAY,mg/m2/d,MDC_DIM_MICRO_G_PER_M_SQ_PER_DAY,ug/m2/d,MDC_DIM_NANO_G_PER_M_SQ_PER_DAY,ng/m2/d,MDC_DIM_X_MOLE_PER_SEC,mol/s,MDC_DIM_X_MOLE_PER_MIN,mol/min,MDC_DIM_MILLI_MOLE_PER_MIN,mmol/min,MDC_DIM_X_MOLE_PER_HR,mol/h,MDC_DIM_MILLI_MOLE_PER_HR,mmol/h,MDC_DIM_X_MOLE_PER_DAY,mol/d,MDC_DIM_MILLI_MOLE_PER_DAY,mmol/d,MDC_DIM_X_EQUIV_PER_SEC,eq/s,MDC_DIM_X_EQUIV_PER_MIN,eq/min,MDC_DIM_MILLI_EQUIV_PER_MIN,meq/min,MDC_DIM_X_EQUIV_PER_HR,eq/h,MDC_DIM_MILLI_EQUIV_PER_HR,meq/h,MDC_DIM_X_EQUIV_PER_DAY,eq/d,MDC_DIM_MILLI_EQUIV_PER_DAY,meq/d,MDC_DIM_X_MOLE_PER_KG_PER_SEC,mol/kg/s,MDC_DIM_X_MOLE_PER_KG_PER_MIN,mol/kg/min,MDC_DIM_MILLI_MOLE_PER_KG_PER_MIN,mmol/kg/min,MDC_DIM_X_MOLE_PER_KG_PER_HR,mol/kg/h,MDC_DIM_MILLI_MOLE_PER_KG_PER_HR,mmol/kg/h,MDC_DIM_X_MOLE_PER_KG_PER_DAY,mol/kg/d,MDC_DIM_MILLI_MOLE_PER_KG_PER_DAY,mmol/kg/d,MDC_DIM_X_MOLE_PER_M_SQ_PER_SEC,mol/m2/s,MDC_DIM_X_MOLE_PER_M_SQ_PER_MIN,mol/m2/min,MDC_DIM_MILLI_MOLE_PER_M_SQ_PER_MIN,mmol/m2/min,MDC_DIM_X_MOLE_PER_M_SQ_PER_HR,mol/m2/h,MDC_DIM_MILLI_MOLE_PER_M_SQ_PER_HR,mmol/m2/h,MDC_DIM_X_MOLE_PER_M_SQ_PER_DAY,mol/m2/d,MDC_DIM_MILLI_MOLE_PER_M_SQ_PER_DAY,mmol/m2/d,MDC_DIM_X_EQUIV_PER_KG_PER_SEC,eq/kg/s,MDC_DIM_X_EQUIV_PER_KG_PER_MIN,eq/kg/min,MDC_DIM_MILLI_EQUIV_PER_KG_PER_MIN,meq/kg/min,MDC_DIM_X_EQUIV_PER_KG_PER_HR,eq/kg/h,MDC_DIM_MILLI_EQUIV_PER_KG_PER_HR,meq/kg/h,MDC_DIM_X_EQUIV_PER_KG_PER_DAY,eq/kg/d,MDC_DIM_MILLI_EQUIV_PER_KG_PER_DAY,meq/kg/d,MDC_DIM_X_EQUIV_PER_LB_PER_MIN,eq/[lb_av]/min,MDC_DIM_MILLI_EQUIV_PER_LB_PER_MIN,meq/[lb_av]/min,MDC_DIM_X_EQUIV_PER_LB_PER_HR,eq/[lb_av]/h,MDC_DIM_MILLI_EQUIV_PER_LB_PER_HR,meq/[lb_av]/h,MDC_DIM_X_EQUIV_PER_M_SQ_PER_MIN,eq/m2/min,MDC_DIM_MILLI_EQUIV_PER_M_SQ_PER_MIN,meq/m2/min,MDC_DIM_X_EQUIV_PER_M_SQ_PER_HR,eq/m2/h,MDC_DIM_MILLI_EQUIV_PER_M_SQ_PER_HR,meq/m2/h,MDC_DIM_X_EQUIV_PER_M_SQ_PER_DAY,eq/m2/d,MDC_DIM_MILLI_EQUIV_PER_M_SQ_PER_DAY,meq/m2/d,MDC_DIM_X_INTL_UNIT_PER_SEC,[iU]/s,MDC_DIM_MEGA_INTL_UNIT_PER_SEC,M[iU]/s,MDC_DIM_X_INTL_UNIT_PER_MIN,[iU]/min,MDC_DIM_MILLI_INTL_UNIT_PER_MIN,m[iU]/min,MDC_DIM_MEGA_INTL_UNIT_PER_MIN,M[iU]/min,MDC_DIM_X_INTL_UNIT_PER_HR,[iU]/h,MDC_DIM_MILLI_INTL_UNIT_PER_HR,m[iU]/h,MDC_DIM_MEGA_INTL_UNIT_PER_HR,M[iU]/h,MDC_DIM_X_INTL_UNIT_PER_DAY,[iU]/d,MDC_DIM_MILLI_INTL_UNIT_PER_DAY,m[iU]/d,MDC_DIM_MEGA_INTL_UNIT_PER_DAY,M[iU]/d,MDC_DIM_X_INTL_UNIT_PER_KG_PER_SEC,[iU]/kg/s,MDC_DIM_MILLI_INTL_UNIT_PER_KG_PER_SEC,m[iU]/kg/s,MDC_DIM_MEGA_INTL_UNIT_PER_KG_PER_SEC,M[iU]/kg/s,MDC_DIM_X_INTL_UNIT_PER_KG_PER_MIN,[iU]/kg/min,MDC_DIM_MILLI_INTL_UNIT_PER_KG_PER_MIN,m[iU]/kg/min,MDC_DIM_MEGA_INTL_UNIT_PER_KG_PER_MIN,M[iU]/kg/min,MDC_DIM_X_INTL_UNIT_PER_KG_PER_HR,[iU]/kg/h,MDC_DIM_MILLI_INTL_UNIT_PER_KG_PER_HR,m[iU]/kg/h,MDC_DIM_MEGA_INTL_UNIT_PER_KG_PER_HR,M[iU]/kg/h,MDC_DIM_X_INTL_UNIT_PER_KG_PER_DAY,[iU]/kg/d,MDC_DIM_MILLI_INTL_UNIT_PER_KG_PER_DAY,m[iU]/kg/d,MDC_DIM_MEGA_INTL_UNIT_PER_KG_PER_DAY,M[iU]/kg/d,MDC_DIM_X_INTL_UNIT_PER_LB_PER_MIN,[iU]/[lb_av]/min,MDC_DIM_MILLI_INTL_UNIT_PER_LB_PER_MIN,m[iU]/[lb_av]/min,MDC_DIM_X_INTL_UNIT_PER_LB_PER_HR,[iU]/[lb_av]/h,MDC_DIM_MILLI_INTL_UNIT_PER_LB_PER_HR,m[iU]/[lb_av]/h,MDC_DIM_X_INTL_UNIT_PER_M_SQ_PER_SEC,[iU]/m2/s,MDC_DIM_MILLI_INTL_UNIT_PER_M_SQ_PER_SEC,m[iU]/m2/s,MDC_DIM_MEGA_INTL_UNIT_PER_M_SQ_PER_SEC,M[iU]/m2/s,MDC_DIM_X_INTL_UNIT_PER_M_SQ_PER_MIN,[iU]/m2/min,MDC_DIM_MILLI_INTL_UNIT_PER_M_SQ_PER_MIN,m[iU]/m2/min,MDC_DIM_MEGA_INTL_UNIT_PER_M_SQ_PER_MIN,M[iU]/m2/min,MDC_DIM_X_INTL_UNIT_PER_M_SQ_PER_HR,[iU]/m2/h,MDC_DIM_MILLI_INTL_UNIT_PER_M_SQ_PER_HR,m[iU]/m2/h,MDC_DIM_MEGA_INTL_UNIT_PER_M_SQ_PER_HR,M[iU]/m2/h,MDC_DIM_X_INTL_UNIT_PER_M_SQ_PER_DAY,[iU]/m2/d,MDC_DIM_MILLI_INTL_UNIT_PER_M_SQ_PER_DAY,m[iU]/m2/d,MDC_DIM_MEGA_INTL_UNIT_PER_M_SQ_PER_DAY,M[iU]/m2/d,MDC_DIM_KILO_INTL_UNIT_PER_HR,k[iU]/h,MDC_DIM_KILO_INTL_UNIT_PER_DAY,k[iU]/d,MDC_DIM_KILO_INTL_UNIT_PER_KG_PER_HR,k[iU]/kg/h,MDC_DIM_KILO_INTL_UNIT_PER_KG_PER_DAY,k[iU]/kg/d,MDC_DIM_X_ARB_UNIT_PER_SEC,[arb'U]/s,MDC_DIM_X_ARB_UNIT_PER_MIN,[arb'U]/min,MDC_DIM_X_ARB_UNIT_PER_HR,[arb'U]/h,MDC_DIM_X_ARB_UNIT_PER_DAY,[arb'U]/d,MDC_DIM_X_ARB_UNIT_PER_KG_PER_SEC,[arb'U]/kg/s,MDC_DIM_X_ARB_UNIT_PER_KG_PER_MIN,[arb'U]/kg/min,MDC_DIM_X_ARB_UNIT_PER_KG_PER_HR,[arb'U]/kg/h,MDC_DIM_X_ARB_UNIT_PER_KG_PER_DAY,[arb'U]/kg/d,MDC_DIM_X_ARB_UNIT_PER_LB_PER_MIN,[arb'U]/[lb_av]/min,MDC_DIM_X_ARB_UNIT_PER_LB_PER_HR,[arb'U]/[lb_av]/h,MDC_DIM_X_ARB_UNIT_PER_M_SQ_PER_SEC,[arb'U]/m2/s,MDC_DIM_X_ARB_UNIT_PER_M_SQ_PER_MIN,[arb'U]/m2/min,MDC_DIM_X_ARB_UNIT_PER_M_SQ_PER_HR,[arb'U]/m2/h,MDC_DIM_X_ARB_UNIT_PER_M_SQ_PER_DAY,[arb'U]/m2/d,MDC_DIM_MEGA_ARB_UNIT_PER_DAY,M[arb'U]/d,MDC_DIM_MEGA_ARB_UNIT_PER_HR,M[arb'U]/h,MDC_DIM_MEGA_ARB_UNIT_PER_KG_PER_DAY,M[arb'U]/kg/d,MDC_DIM_MEGA_ARB_UNIT_PER_KG_PER_HR,M[arb'U]/kg/h,MDC_DIM_MEGA_ARB_UNIT_PER_KG_PER_MIN,M[arb'U]/kg/min,MDC_DIM_MEGA_ARB_UNIT_PER_KG_PER_SEC,M[arb'U]/kg/s,MDC_DIM_MEGA_ARB_UNIT_PER_M_SQ_PER_DAY,M[arb'U]/m2/d,MDC_DIM_MEGA_ARB_UNIT_PER_M_SQ_PER_HR,M[arb'U]/m2/h,MDC_DIM_MEGA_ARB_UNIT_PER_M_SQ_PER_MIN,M[arb'U]/m2/min,MDC_DIM_MEGA_ARB_UNIT_PER_M_SQ_PER_SEC,M[arb'U]/m2/s,MDC_DIM_MEGA_ARB_UNIT_PER_MIN,M[arb'U]/min,MDC_DIM_MEGA_ARB_UNIT_PER_SEC,M[arb'U]/s,MDC_DIM_KILO_ARB_UNIT_PER_DAY,k[arb'U]/d,MDC_DIM_KILO_ARB_UNIT_PER_HR,k[arb'U]/h,MDC_DIM_KILO_ARB_UNIT_PER_KG_PER_DAY,k[arb'U]/kg/d,MDC_DIM_KILO_ARB_UNIT_PER_KG_PER_HR,k[arb'U]/kg/h,MDC_DIM_MILLI_ARB_UNIT_PER_DAY,m[arb'U]/d,MDC_DIM_MILLI_ARB_UNIT_PER_HR,m[arb'U]/h,MDC_DIM_MILLI_ARB_UNIT_PER_KG_PER_DAY,m[arb'U]/kg/d,MDC_DIM_MILLI_ARB_UNIT_PER_KG_PER_HR,m[arb'U]/kg/h,MDC_DIM_MILLI_ARB_UNIT_PER_KG_PER_MIN,m[arb'U]/kg/min,MDC_DIM_MILLI_ARB_UNIT_PER_LB_PER_HR,m[arb'U]/[lb_av]/h,MDC_DIM_MILLI_ARB_UNIT_PER_LB_PER_MIN,m[arb'U]/[lb_av]/min,MDC_DIM_MILLI_ARB_UNIT_PER_M_SQ_PER_DAY,m[arb'U]/m2/d,MDC_DIM_MILLI_ARB_UNIT_PER_M_SQ_PER_HR,m[arb'U]/m2/h,MDC_DIM_MILLI_ARB_UNIT_PER_M_SQ_PER_MIN,m[arb'U]/m2/min,MDC_DIM_MILLI_ARB_UNIT_PER_M_SQ_PER_SEC,m[arb'U]/m2/s,MDC_DIM_MILLI_ARB_UNIT_PER_MIN,m[arb'U]/min,MDC_DIM_X_INTL_UNIT_PER_LB_PER_DAY,[iU]/[lb_av]/d,MDC_DIM_MILLI_INTL_UNIT_PER_LB_PER_DAY,m[iU]/[lb_av]/d,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_MICRO_L_PER_MIN,uL/min,MDC_DIM_X_L_PER_HR,L/h,MDC_DIM_MILLI_L_PER_HR,mL/h,MDC_DIM_MILLI_L_PER_KG_PER_HR,mL/kg/h,MDC_DIM_MILLI_L_PER_M_SQ_PER_HR,mL/m2/h,MDC_DIM_X_L_PER_M_SQ_PER_MIN,L/m2/min,MDC_DIM_MILLI_L_PER_KG_PER_MIN,mL/kg/min,MDC_DIM_MILLI_L_PER_KG_PER_DAY,mL/kg/d,MDC_DIM_X_L_PER_M_SQ_PER_DAY,L/m2/d,MDC_DIM_MILLI_L_PER_M_SQ_PER_MIN,mL/m2/min,MDC_DIM_MILLI_L_PER_M_SQ_PER_DAY,mL/m2/d
MDC_RATE_PCA_MAX_DOSES_PER_HOUR,MDC_DIM_PER_HR,/h
MDC_RATIO_AWAY_DEADSP_TIDAL,MDC_DIM_DIMLESS,{unitless},1,MDC_DIM_PERCENT,%
MDC_RATIO_IE,MDC_DIM_DIMLESS,{unitless},1,MDC_DIM_PERCENT,%
MDC_RATIO_IE_SETTING,MDC_DIM_DIMLESS,{unitless},1,MDC_DIM_PERCENT,%
MDC_RATIO_INR_COAG,MDC_DIM_INR,{INR}
MDC_RATIO_INSP,MDC_DIM_PERCENT,%
MDC_RATIO_MASS_BODY_LEN_SQ,MDC_DIM_KILO_G_PER_M_SQ,kg/m2
MDC_REL_HUMIDITY_MICROENV,MDC_DIM_PERCENT,%
MDC_REL_HUMIDITY_MICROENV_SETTING,MDC_DIM_PERCENT,%
MDC_RESP_BTSD_PS_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
MDC_RESP_EXPENDED_ENERGY,MDC_DIM_KILO_CAL_PER_DAY,kcal/d
MDC_RESP_RAPID_SHALLOW_BREATHING_INDEX,MDC_DIM_BREATHS_PER_MIN_PER_L,/min/L,{breaths}/min/L,{breath}/min/L,MDC_DIM_BREATHS_PER_MIN_PER_MILLI_L,{breaths}/min/mL,{breath}/min/mL,/min/mL
MDC_RESP_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
MDC_RESP_SPONT_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
MDC_RESP_TIME_CONSTANT_EXP,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
MDC_RESP_TIME_CONSTANT_INSP,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
MDC_RES_AWAY,MDC_DIM_CM_H2O_PER_L_PER_SEC,cm[H2O].s/L,cm[H2O]/(L/s),MDC_DIM_MILLI_BAR_SEC_PER_L,mbar.s/L,mbar/(L/s),MDC_DIM_HECTO_PASCAL_SEC_PER_L,hPa.s/L,hPa/(L/s)
MDC_RES_AWAY_DYNAMIC,MDC_DIM_CM_H2O_PER_L_PER_SEC,cm[H2O].s/L,cm[H2O]/(L/s),MDC_DIM_MILLI_BAR_SEC_PER_L,mbar.s/L,mbar/(L/s),MDC_DIM_HECTO_PASCAL_SEC_PER_L,hPa.s/L,hPa/(L/s)
MDC_RES_AWAY_EXP,MDC_DIM_CM_H2O_PER_L_PER_SEC,cm[H2O].s/L,cm[H2O]/(L/s),MDC_DIM_MILLI_BAR_SEC_PER_L,mbar.s/L,mbar/(L/s),MDC_DIM_HECTO_PASCAL_SEC_PER_L,hPa.s/L,hPa/(L/s)
MDC_RES_AWAY_INSP,MDC_DIM_CM_H2O_PER_L_PER_SEC,cm[H2O].s/L,cm[H2O]/(L/s),MDC_DIM_MILLI_BAR_SEC_PER_L,mbar.s/L,mbar/(L/s),MDC_DIM_HECTO_PASCAL_SEC_PER_L,hPa.s/L,hPa/(L/s)
MDC_RES_VASC,MDC_DIM_DYNE_SEC_PER_CM_5,dyn.s/cm5,MDC_DIM_MMHG_SEC_PER_ML,[PRU],mm[Hg].s/mL,MDC_DIM_MMHG_MIN_PER_L,[wood'U],mm[Hg].min/L
MDC_RES_VASC_PULM,MDC_DIM_DYNE_SEC_PER_CM_5,dyn.s/cm5,MDC_DIM_MMHG_SEC_PER_ML,[PRU],mm[Hg].s/mL,MDC_DIM_MMHG_MIN_PER_L,[wood'U],mm[Hg].min/L
MDC_RES_VASC_PULM_INDEX,MDC_DIM_DYNE_SEC_M_SQ_PER_CM_5,dyn.s.m2/cm5,dyn.s.cm-5.m2
MDC_RES_VASC_SYS,MDC_DIM_DYNE_SEC_PER_CM_5,dyn.s/cm5,MDC_DIM_MMHG_SEC_PER_ML,[PRU],mm[Hg].s/mL,MDC_DIM_MMHG_MIN_PER_L,[wood'U],mm[Hg].min/L
MDC_RES_VASC_SYS_INDEX,MDC_DIM_DYNE_SEC_M_SQ_PER_CM_5,dyn.s.m2/cm5,dyn.s.cm-5.m2
MDC_SAT_DIFF_O2_ART_ALV,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg]
MDC_SAT_O2_ART,MDC_DIM_PERCENT,%
MDC_SAT_O2_CONSUMP,MDC_DIM_MILLI_L_PER_MIN,mL/min
MDC_SAT_O2_CONSUMP_INDEX,MDC_DIM_MILLI_L_PER_MIN_PER_M_SQ,mL/min/m2
MDC_SAT_O2_DELIV_INDEX,MDC_DIM_MILLI_L_PER_MIN_PER_M_SQ,mL/min/m2
MDC_SAT_O2_QUAL,MDC_DIM_DIMLESS,{unitless},1,MDC_DIM_PERCENT,%
MDC_SAT_O2_VEN,MDC_DIM_PERCENT,%
MDC_SPO2_OXYGENATION_RATIO,MDC_DIM_PERCENT,%
MDC_SPO2_SIGNAL_QUALITY_INDEX,MDC_DIM_DIMLESS,{unitless},1,MDC_DIM_PERCENT,%
MDC_SYRINGE_MANUFACTURER,MDC_DIM_DIMLESS,{unitless},1
MDC_SYSTOLIC_TIME_RATIO,MDC_DIM_DIMLESS,{unitless},1
MDC_TARGET_LEVEL_COAG,MDC_DIM_INR,{INR}
MDC_TEMP,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
MDC_TEMP_ART,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
MDC_TEMP_AWAY,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
MDC_TEMP_AXIL,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
MDC_TEMP_AXILLA,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
MDC_TEMP_BLD,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
MDC_TEMP_BODY,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
MDC_TEMP_CORE,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
MDC_TEMP_DIFF,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
MDC_TEMP_EAR,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
MDC_TEMP_ESOPH,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
MDC_TEMP_FINGER,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
MDC_TEMP_FOLEY,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
MDC_TEMP_GIT,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
MDC_TEMP_INJ,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
MDC_TEMP_MICROENV,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
MDC_TEMP_MICROENV_SETTING,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
MDC_TEMP_MYO,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
MDC_TEMP_NASAL,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
MDC_TEMP_NASOPH,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
MDC_TEMP_ORAL,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
MDC_TEMP_RECT,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
MDC_TEMP_ROOM,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
MDC_TEMP_SKIN,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
MDC_TEMP_SKIN_SETTING,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
MDC_TEMP_TCUT,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
MDC_TEMP_TOE,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
MDC_TEMP_TYMP,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
MDC_TEMP_VEN,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
MDC_THORACIC_FLUID_CONTENT,MDC_DIM_PER_KILO_OHM,1/kOhm,/kOhm
MDC_TIME_PCA_LOCKOUT,MDC_DIM_MIN,min
MDC_TIME_PD_APNEA,MDC_DIM_SEC,s
MDC_TIME_PD_APNEA_CENT,MDC_DIM_SEC,s
MDC_TIME_PD_APNEA_MIX,MDC_DIM_SEC,s
MDC_TIME_PD_APNEA_OBSTRUC,MDC_DIM_SEC,s
MDC_TIME_PD_APNEA_SETTING,MDC_DIM_SEC,s
MDC_TIME_PD_COAG,MDC_DIM_SEC,s
MDC_TIME_PD_DELAY,MDC_DIM_X_SEC,s,MDC_DIM_MIN,min,MDC_DIM_HR,h
MDC_TIME_PD_DELAY_REMAIN,MDC_DIM_X_SEC,s,MDC_DIM_MIN,min,MDC_DIM_HR,h
MDC_TIME_PD_DOSE_START_INTERVAL,MDC_DIM_MIN,min,MDC_DIM_HR,h
MDC_TIME_PD_EXP,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
